,time,uncompleted patients,all patients waiting,all patients treated,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients total ADR,patients curr ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
1052,31575,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 22:00:00,0.0
1053,31605,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 22:30:00,0.0
1054,31635,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 23:00:00,0.0
1055,31665,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 23:30:00,0.0
1056,31695,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 00:00:00,0.0
1057,31725,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 00:30:00,0.0
1058,31755,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 01:00:00,0.0
1059,31785,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 01:30:00,0.0
1060,31815,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 02:00:00,0.0
1061,31845,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 02:30:00,0.0
1062,31875,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 03:00:00,0.0
1063,31905,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 03:30:00,0.0
1064,31935,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 04:00:00,0.0
1065,31965,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 04:30:00,0.0
1066,31995,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 05:00:00,0.0
1067,32025,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 05:30:00,0.0
1068,32055,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 06:00:00,0.0
1069,32085,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 06:30:00,0.0
1070,32115,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 07:00:00,0.0
1071,32145,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 07:30:00,0.0
1072,32175,24,0,17,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-23 08:00:00,0.06222222222222223
1073,32205,24,0,17,0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-23 08:30:00,0.6725925925925925
1074,32235,24,1,17,1,8,1,1,0,0,0,0,0,0,0,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-23 09:00:00,0.5389191919191919
1075,32265,24,3,17,0,7,0,2,0,0,0,0,0,1,1,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 09:30:00,1.1379382716049382
1076,32295,24,4,17,0,7,0,2,0,0,1,0,0,1,1,2,5,2,0,2,0,1,1.0,0.0,1.0,1.0,0.0,2020-01-23 10:00:00,0.8381444444444446
1077,32325,24,3,17,1,9,0,1,0,0,0,0,0,0,1,2,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-23 10:30:00,0.3812121212121212
1078,32355,24,4,17,0,10,0,2,0,0,0,0,0,0,2,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 11:00:00,1.3116666666666665
1079,32385,24,2,17,0,11,1,2,0,0,0,0,0,0,2,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 11:30:00,0.5586746031746033
1080,32415,24,4,17,0,12,1,2,0,0,0,0,0,1,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 12:00:00,0.5214296296296297
1081,32445,24,6,17,0,10,1,2,0,0,0,0,0,2,3,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 12:30:00,0.6016495726495728
1082,32475,24,8,17,1,10,1,1,0,0,0,0,0,1,5,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 13:00:00,0.9743589743589743
1083,32505,24,8,17,0,10,1,2,0,0,0,0,0,1,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 13:30:00,0.7451282051282051
1084,32535,24,9,17,1,10,1,1,0,0,0,0,0,1,5,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 14:00:00,0.32256410256410256
1085,32565,24,8,17,0,11,1,2,0,0,0,0,0,1,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 14:30:00,0.5190476190476191
1086,32595,24,9,17,0,11,1,2,0,0,0,0,0,1,5,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 15:00:00,0.5190476190476191
1087,32625,24,9,17,0,11,1,2,0,0,0,0,0,1,5,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-23 15:30:00,0.6033333333333334
1088,32655,24,13,17,0,9,0,2,0,0,0,0,0,3,7,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 16:00:00,0.6606060606060606
1089,32685,24,12,17,0,10,0,2,0,0,0,0,0,2,7,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 16:30:00,1.3116666666666665
1090,32715,24,11,17,0,10,0,2,0,0,0,0,0,1,7,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 17:00:00,0.6055555555555555
1091,32745,24,9,17,0,10,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 17:30:00,0.6055555555555555
1092,32775,24,9,17,0,10,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 18:00:00,0.6055555555555555
1093,32805,24,9,17,0,10,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 18:30:00,0.6055555555555555
1094,32835,24,9,17,0,10,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 19:00:00,0.6055555555555555
1095,32865,24,9,17,0,10,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 19:30:00,0.6055555555555555
1096,32895,24,7,17,1,10,0,1,0,0,0,0,0,0,4,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-23 20:00:00,0.34944444444444445
1097,32925,24,0,17,0,10,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-23 20:30:00,0.8534537037037037
1098,32955,24,0,17,0,10,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-23 21:00:00,0.38073737373737376
1099,32985,24,0,17,0,10,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-23 21:30:00,0.38073737373737376
1100,33015,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 22:00:00,0.0
1101,33045,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 22:30:00,0.0
1102,33075,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 23:00:00,0.0
1103,33105,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-23 23:30:00,0.0
1104,33135,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 00:00:00,0.0
1105,33165,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 00:30:00,0.0
1106,33195,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 01:00:00,0.0
1107,33225,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 01:30:00,0.0
1108,33255,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 02:00:00,0.0
1109,33285,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 02:30:00,0.0
1110,33315,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 03:00:00,0.0
1111,33345,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 03:30:00,0.0
1112,33375,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 04:00:00,0.0
1113,33405,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 04:30:00,0.0
1114,33435,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 05:00:00,0.0
1115,33465,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 05:30:00,0.0
1116,33495,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 06:00:00,0.0
1117,33525,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 06:30:00,0.0
1118,33555,24,0,17,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-24 07:00:00,0.0
1119,33585,24,0,17,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-24 07:30:00,0.0
1120,33615,24,0,17,0,12,1,2,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-24 08:00:00,1.0493333333333332
1121,33645,24,1,17,0,12,1,1,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-24 08:30:00,0.25952380952380955
1122,33675,24,2,17,1,12,1,1,0,0,0,0,0,0,1,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-24 09:00:00,0.3582222222222222
1123,33705,24,2,17,0,12,1,2,0,0,0,0,0,0,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 09:30:00,0.48444444444444446
1124,33735,24,2,17,0,13,1,2,0,0,0,0,0,0,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 10:00:00,0.45416666666666666
1125,33765,24,4,17,0,10,1,2,0,0,0,0,0,1,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 10:30:00,0.5190476190476191
1126,33795,24,5,17,1,11,1,1,0,0,0,0,0,1,1,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 11:00:00,0.2995238095238095
1127,33825,24,6,17,0,10,0,2,0,0,1,0,0,2,1,3,5,2,0,2,0,1,1.0,0.0,1.0,1.0,0.0,2020-01-24 11:30:00,1.2538461538461536
1128,33855,24,7,17,1,10,1,1,0,0,0,0,0,2,1,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 12:00:00,0.32256410256410256
1129,33885,24,6,17,0,11,1,2,0,0,0,0,0,1,1,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 12:30:00,1.1639126984126984
1130,33915,24,10,17,0,9,1,2,0,0,0,0,0,3,2,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 13:00:00,0.8534537037037037
1131,33945,24,10,17,0,9,1,2,0,0,0,0,0,2,3,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 13:30:00,0.8534537037037037
1132,33975,24,9,17,0,11,1,2,0,0,0,0,0,1,3,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 14:00:00,0.6919047619047618
1133,34005,24,10,17,0,10,1,2,0,0,0,0,0,2,4,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 14:30:00,0.7451282051282051
1134,34035,24,10,17,1,11,1,1,0,0,0,0,0,2,4,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 15:00:00,0.2995238095238095
1135,34065,24,9,17,0,12,1,2,0,0,0,0,0,2,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 15:30:00,0.5214296296296297
1136,34095,24,9,17,0,12,1,2,0,0,0,0,0,2,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 16:00:00,1.1479223832528183
1137,34125,24,10,17,0,11,1,2,0,0,0,0,0,3,4,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 16:30:00,1.2299168391994482
1138,34155,24,4,17,1,13,1,1,0,0,0,0,0,0,1,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-24 17:00:00,0.8494202898550725
1139,34185,24,0,17,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-24 17:30:00,0.25952380952380955
1140,34215,24,0,17,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-24 18:00:00,0.25952380952380955
1141,34245,24,0,17,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-24 18:30:00,0.25952380952380955
1142,34275,24,0,17,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-24 19:00:00,0.25952380952380955
1143,34305,24,0,17,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-24 19:30:00,0.25952380952380955
1144,34335,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 20:00:00,0.0
1145,34365,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 20:30:00,0.0
1146,34395,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 21:00:00,0.0
1147,34425,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 21:30:00,0.0
1148,34455,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 22:00:00,0.0
1149,34485,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 22:30:00,0.0
1150,34515,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 23:00:00,0.0
1151,34545,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-24 23:30:00,0.0
1152,34575,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 00:00:00,0.0
1153,34605,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 00:30:00,0.0
1154,34635,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 01:00:00,0.0
1155,34665,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 01:30:00,0.0
1156,34695,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 02:00:00,0.0
1157,34725,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 02:30:00,0.0
1158,34755,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 03:00:00,0.0
1159,34785,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 03:30:00,0.0
1160,34815,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 04:00:00,0.0
1161,34845,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 04:30:00,0.0
1162,34875,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 05:00:00,0.0
1163,34905,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 05:30:00,0.0
1164,34935,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 06:00:00,0.0
1165,34965,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 06:30:00,0.0
1166,34995,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 07:00:00,0.0
1167,35025,24,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 07:30:00,0.0
1168,35055,24,1,17,1,11,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-25 08:00:00,0.5087179487179487
1169,35085,24,0,17,0,11,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,1,1.0,0.0,0.0,1.0,0.0,2020-01-25 08:30:00,1.337142857142857
1170,35115,24,0,17,1,12,1,1,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-25 09:00:00,2.0959999999999996
1171,35145,24,0,17,0,13,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-25 09:30:00,0.807111111111111
1172,35175,24,1,17,1,13,1,1,0,0,0,0,0,0,1,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-25 10:00:00,0.26208333333333333
1173,35205,24,1,17,0,13,1,2,0,0,0,0,0,0,1,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-25 10:30:00,0.6054166666666666
1174,35235,24,2,17,1,13,1,1,0,0,0,0,0,0,2,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-25 11:00:00,0.8494202898550725
1175,35265,24,1,17,0,15,1,1,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-25 11:30:00,0.21372549019607842
1176,35295,24,4,17,0,14,1,2,0,0,0,0,0,1,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-25 12:00:00,0.5698039215686274
1177,35325,24,5,17,1,13,1,1,0,0,0,0,0,1,2,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-25 12:30:00,0.26208333333333333
1178,35355,23,3,18,0,14,1,2,0,0,0,0,0,0,1,2,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-25 13:00:00,0.5698039215686274
1179,35385,23,3,18,0,14,1,2,0,0,0,0,0,0,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-25 13:30:00,0.49686274509803924
1180,35415,23,7,18,0,12,1,2,0,0,1,0,0,0,5,2,6,2,1,2,0,1,1.0,1.0,1.0,1.0,0.0,2020-01-25 14:00:00,1.0765036231884058
1181,35445,23,9,18,0,12,0,2,0,0,0,0,0,0,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 14:30:00,0.5190476190476191
1182,35475,23,10,18,0,11,0,2,0,0,0,0,0,0,7,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 15:00:00,0.558974358974359
1183,35505,23,11,18,0,10,0,2,0,0,0,0,0,0,7,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 15:30:00,0.6055555555555555
1184,35535,23,10,18,1,11,0,1,0,0,0,0,0,0,6,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 16:00:00,0.32256410256410256
1185,35565,23,7,18,0,14,0,2,0,0,0,0,0,0,3,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 16:30:00,0.6054166666666666
1186,35595,23,8,18,1,12,0,1,0,0,0,0,0,0,3,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 17:00:00,0.2995238095238095
1187,35625,23,7,18,0,12,0,2,0,0,0,0,0,0,2,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 17:30:00,0.5190476190476191
1188,35655,23,7,18,0,12,0,2,0,0,0,0,0,0,2,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 18:00:00,0.5190476190476191
1189,35685,23,7,18,0,12,0,2,0,0,0,0,0,0,2,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 18:30:00,0.5190476190476191
1190,35715,23,7,18,0,12,0,2,0,0,0,0,0,0,2,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 19:00:00,0.5190476190476191
1191,35745,23,5,18,0,12,0,2,0,0,0,0,0,0,1,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 19:30:00,0.5190476190476191
1192,35775,23,5,18,0,12,0,2,0,0,0,0,0,0,1,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-25 20:00:00,0.5190476190476191
1193,35805,23,1,18,1,12,0,1,0,0,0,0,0,0,0,1,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-25 20:30:00,0.2995238095238095
1194,35835,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-25 21:00:00,0.2794871794871795
1195,35865,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-25 21:30:00,0.2794871794871795
1196,35895,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-25 22:00:00,0.2794871794871795
1197,35925,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 22:30:00,0.0
1198,35955,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 23:00:00,0.0
1199,35985,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-25 23:30:00,0.0
1200,36015,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 00:00:00,0.0
1201,36045,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 00:30:00,0.0
1202,36075,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 01:00:00,0.0
1203,36105,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 01:30:00,0.0
1204,36135,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 02:00:00,0.0
1205,36165,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 02:30:00,0.0
1206,36195,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 03:00:00,0.0
1207,36225,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 03:30:00,0.0
1208,36255,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 04:00:00,0.0
